interval,signalconsensus,fcc,resetmiddle,allowmidsells,matype,rsil,rsib,rsis,bbl,devup,devdn,macdfast,macdslow,macdsign,roi
5,False,False,False,False,1,5,41.0,78.0,12,1.9,2.5,12,26,9
5,False,False,True,False,1,6,39.0,71.0,50,2.3,1.0,14,38,8
6,False,False,False,False,5,3,51.0,71.0,8,2.1,1.8,20,120,2
5,False,False,True,False,7,17,35.0,62.0,31,1.0,1.0,11,18,4
5,False,False,False,False,7,7,21.0,75.0,25,2.0,1.1,12,24,2
5,False,True,False,False,4,3,21.0,89.0,32,0.4,0.4,6,81,12
5,False,False,False,False,7,2,12.0,81.0,9,1.0,1.0,20,90,3
5,False,True,False,True,0,14,20.0,80.0,21,2.0,2.0,12,26,9
5,False,False,False,False,2,5,31.0,83.0,71,1.97,2.15,6,400,41
10,False,False,False,False,7,2,32.0,89.0,21,1.0,1.0,41,130,2
5,False,False,True,False,5,13,35.0,53.0,16,1.5,1.5,20,50,2
1,False,False,False,False,8,3,1.0,81.0,6,1.0,1.0,5,120,2
5,False,False,True,True,1,4,40.0,54.0,5,2.0,0.2,50,80,9
5,False,False,False,False,0,13,20.0,80.0,13,1.7,1.1,12,26,9
2,False,False,False,False,2,11,45.0,75.0,33,1.8,1.5,2,40,41
5,False,False,True,False,0,6,31.98,77.0,21,2.5,1.5,12,26,10
5,False,False,False,False,6,18,44.0,61.0,22,2.2,2.1,50,100,11
5,False,False,False,False,6,18,40.0,51.0,15,2.0,2.0,7,23,18
6,False,False,False,False,5,2,12.0,91.0,8,2.1,1.8,20,120,12
5,False,False,False,False,1,41,49.0,62.0,57,1.0,1.0,58,122,4
10,True,False,True,False,7,12,12.0,85.0,3,2.1,2.4,20,50,2
5,True,False,False,False,2,18,28.0,83.0,71,1.97,2.15,6,400,41
1,False,False,False,False,5,2,32.0,77.0,12,0.5,0.4,12,26,9
6,False,False,False,False,5,6,25.0,82.0,15,2.0,2.0,21,40,2
12,False,False,True,False,2,11,45.0,72.0,35,1.0,1.0,20,40,8
5,True,False,False,False,6,6,3.0,85.0,96,1.87,1.94,41,130,41
10,False,False,True,True,0,4,35.0,81.0,12,2.0,1.0,20,120,2
