interval,signalconsensus,fcc,resetmiddle,allowmidsells,matype,rsil,rsib,rsis,bbl,devup,devdn,macdfast,macdslow,macdsign,trades,roi
1,True,False,False,False,0,10,31.0,64.0,50,2.0,1.0,4,8,2
5,False,False,False,False,7,33,40.0,56.0,23,1.0,1.0,12,26,2
5,False,False,False,False,2,46,35.0,68.0,42,1.97,0.33,35,13,52
5,False,False,False,False,6,6,32.0,77.0,10,2.4,3.2,12,26,9
1,False,False,False,False,2,11,32.0,75.0,10,1.8,1.5,20,28,2
10,False,False,False,False,8,5,22.0,71.0,10,0.5,0.5,20,120,12
5,False,False,False,False,7,37,35.0,67.0,10,2.0,1.0,13,42,10
5,False,False,False,False,7,6,22.0,80.0,9,1.0,0.4,21,48,2
10,False,False,False,False,1,8,41.0,56.0,50,2.0,1.0,20,60,2
4,False,False,False,False,2,3,30.0,50.0,8,2.1,1.9,15,50,4
5,False,False,False,False,6,4,31.0,61.0,21,2.21,2.0,31,81,2
5,False,False,False,False,6,11,33.0,71.0,15,2.2,2.0,50,100,4
10,True,False,False,False,0,10,31.0,64.0,12,2.0,0.5,4,8,2
2,False,False,True,True,2,11,35.0,73.0,12,1.8,1.5,2,40,2
5,False,True,False,False,8,5,41.0,80.0,18,2.0,1.0,24,52,12
5,False,False,False,False,0,7,32.0,77.0,13,1.0,1.0,12,24,14
30,False,False,True,False,8,4,41.0,70.0,18,2.5,1.0,24,52,12
5,False,False,False,False,6,4,18.0,81.0,21,1.0,2.0,4,79,2
1,True,False,False,False,8,10,10.0,90.0,7,1.0,1.0,15,120,30
4,True,False,False,False,8,2,5.0,90.0,51,2.0,2.0,20,40,12
5,False,False,False,False,0,21,41.0,61.0,21,1.7,1.0,20,120,2
10,False,False,False,False,1,10,21.0,91.0,12,1.0,1.0,20,50,2
1,True,False,False,False,7,9,37.0,70.0,5,3.1,2.8,12,24,9
3,False,False,False,False,3,16,46.0,69.0,35,0.93,1.57,53,41,38
5,False,False,False,False,3,3,31.0,71.0,40,1.9,1.6,20,120,2
2,True,False,False,False,3,4,41.0,71.0,41,1.1,0.92,22,26,2
5,True,False,False,False,6,12,29.0,81.0,5,2.0,2.0,50,80,2
5,False,False,False,False,7,4,21.0,83.0,21,2.0,1.0,14,25,3
5,False,False,False,False,6,26,31.0,54.0,33,1.0,1.3,6,81,2
1,False,False,True,False,8,5,41.0,80.0,18,2.5,1.0,24,52,12
10,False,False,False,False,7,8,34.0,75.0,7,0.9,0.9,20,120,3
5,False,False,False,False,5,7,32.0,74.0,28,2.1,1.0,20,49,25
30,False,False,False,False,7,3,21.0,81.0,12,1.0,1.0,20,80,12
2,False,False,False,False,0,41,39.0,66.0,15,2.0,1.0,7,111,2
15,False,False,False,False,2,3,50.0,91.0,31,2.0,2.0,20,80,2
5,False,False,True,False,8,3,11.0,61.0,18,2.5,1.0,55,180,13
5,True,True,True,False,6,13,19.0,70.0,15,1.8,2.0,50,80,2
5,True,True,True,True,7,5,12.0,81.0,77,2.0,0.5,6,81,12
1,True,False,False,False,2,2,3.0,81.0,9,1.0,1.0,9,20,2
5,False,False,True,True,6,4,21.0,90.0,15,1.0,1.0,18,120,6
5,True,False,False,True,7,19,33.0,67.0,51,2.2,2.0,34,62,12
4,True,False,False,False,0,10,31.0,64.0,12,2.0,0.5,4,8,2
5,False,True,True,False,0,3,5.0,78.0,12,2.4,1.0,50,100,2
5,False,False,False,False,2,6,27.0,76.0,55,1.3,1.3,5,30,10
1,False,False,False,False,2,11,45.0,75.0,30,1.8,1.5,50,100,2
10,False,False,False,False,8,5,32.0,67.0,3,1.3,0.5,33,66,9
4,False,False,False,False,7,4,31.0,71.0,29,1.0,1.0,7,23,18
5,False,False,False,False,0,5,31.0,77.0,12,2.0,2.0,12,26,9
2,False,False,True,False,0,18,100.0,51.0,15,2.0,2.0,7,23,18
5,False,False,False,False,0,4,21.0,81.0,11,2.1,1.9,51,120,10
5,False,False,False,False,0,2,21.0,81.0,12,2.0,0.9,20,40,2
5,False,False,True,False,0,12,30.0,61.0,12,2.0,1.6,50,100,2
5,True,False,False,True,0,2,20.0,71.0,21,2.0,2.0,20,40,8
4,False,False,False,False,8,10,35.0,67.0,51,1.2,1.5,17,50,12
5,True,False,False,False,8,5,27.0,55.0,21,2.0,2.0,31,91,11
5,False,False,False,False,8,7,37.0,67.0,31,0.7,0.7,44,81,8
5,True,False,False,False,8,16,51.0,56.0,23,1.2,0.1,10,120,2
5,False,False,False,False,8,2,21.0,85.0,20,1.0,1.0,20,100,2
5,False,False,True,False,1,9,27.0,74.0,22,1.1,1.0,20,40,12
5,False,False,True,False,0,4,26.0,79.0,10,2.4,1.57,12,30,10
1,False,False,False,False,7,3,42.0,71.0,55,2.7,2.0,12,120,2
5,False,False,False,False,3,46,47.0,54.0,40,1.99,2.44,31,8,53
2,True,False,True,True,5,2,21.0,85.0,4,1.66,1.74,41,130,44
1,True,False,False,False,8,5,12.0,81.0,5,1.0,1.0,15,120,30
5,False,False,False,False,0,6,21.0,86.0,21,2.0,1.2,12,24,9
1,False,False,False,False,8,21,47.0,65.0,31,1.9,1.0,20,120,2
2,True,False,True,True,2,14,38.0,73.0,100,1.9,2.2,8,16,6
5,False,False,False,False,8,3,8.0,90.0,17,2.0,1.0,12,24,2
2,True,False,False,False,0,5,41.0,71.0,12,2.0,1.0,20,80,2
5,False,False,True,False,2,5,25.0,77.0,21,2.7,2.1,5,10,2
5,False,False,True,False,0,6,32.0,77.0,18,2.0,2.0,12,26,9
5,False,False,True,False,0,6,31.98,77.0,10,2.4,1.57,12,26,10
5,False,False,False,True,0,7,32.0,75.0,15,2.1,1.1,12,24,11
15,False,False,False,False,0,3,28.0,71.0,10,1.7,1.0,10,120,21
15,True,False,False,False,2,40,47.0,62.0,12,2.0,1.0,12,20,2
12,False,False,False,False,8,5,21.0,79.0,55,0.8,1.0,18,100,8
3,False,False,False,False,7,13,34.0,71.0,13,1.0,0.9,12,42,8
5,False,False,False,False,6,18,41.0,51.0,14,0.6,2.0,13,26,12
5,False,False,False,False,6,3,21.0,91.0,12,1.0,1.0,60,130,41
10,False,False,False,False,1,10,16.0,71.0,14,1.0,1.0,6,20,2
5,False,False,False,False,0,19,31.0,62.0,25,1.0,1.0,10,398,116
5,True,False,False,False,6,4,55.0,71.0,15,1.0,1.0,5,41,31
5,False,False,True,False,0,18,40.0,51.0,15,2.0,2.0,7,23,18
1,False,False,False,False,8,5,27.0,91.0,2,2.0,2.0,12,24,2
5,False,False,False,False,7,5,21.0,91.0,12,1.0,1.0,21,40,5
1,False,False,False,False,5,3,12.0,91.0,8,2.1,1.8,20,120,2
5,False,False,False,False,6,3,41.0,51.0,51,1.0,0.5,44,80,3
5,True,True,False,False,0,12,31.0,95.0,4,1.0,2.0,4,12,12
5,False,False,False,False,7,12,27.0,73.0,5,3.0,1.0,20,40,4
4,False,False,False,False,7,16,51.0,54.0,17,1.56,0.97,30,50,9
5,True,False,False,False,2,18,28.0,83.0,72,1.87,2.15,6,400,41
5,True,False,False,False,7,41,11.0,71.0,51,0.7,3.0,6,91,24
10,False,False,False,False,0,6,32.0,77.0,37,2.4,1.57,20,40,12
5,False,False,False,False,1,5,21.0,81.0,3,3.0,3.0,12,24,9
10,True,False,False,False,6,6,2.0,81.0,30,0.5,0.5,44,80,3
1,False,False,False,False,8,21,47.0,65.0,7,1.9,0.6,20,120,2
5,False,False,False,False,4,5,22.0,72.0,21,0.5,0.5,2,60,2
5,False,False,False,False,6,6,21.0,86.0,10,2.0,1.9,12,24,9
5,False,False,False,False,8,18,45.0,70.0,32,2.0,2.7,7,23,12
20,True,False,False,False,4,37,42.0,60.0,120,1.0,1.0,20,40,2
