interval,signalconsensus,fcc,resetmiddle,allowmidsells,matype,rsil,rsib,rsis,bbl,devup,devdn,macdfast,macdslow,macdsign,trades,roi
5,True,False,False,False,6,20,55.0,81.0,15,1.0,1.0,9,41,31
5,False,False,False,False,0,6,32.0,77.0,99,2.4,1.57,12,26,9
5,False,True,True,True,3,14,41.0,81.0,50,1.0,1.0,10,27,8
4,False,False,False,False,0,41,39.0,67.0,29,2.0,1.0,7,10,2
5,True,False,False,False,8,4,23.0,71.0,12,1.0,1.7,4,83,9
5,False,False,False,True,0,3,31.0,91.0,50,1.0,1.0,20,30,2
5,False,False,True,False,2,4,21.0,81.0,24,2.4,0.9,5,10,2
4,True,False,False,False,0,10,31.0,64.0,41,2.0,2.0,4,8,2
5,False,False,False,False,0,8,20.0,68.0,22,1.0,1.0,50,70,2
2,False,False,False,False,6,12,55.0,71.0,4,1.0,1.0,9,41,12
5,False,False,True,False,0,2,55.0,61.0,50,2.0,1.0,20,30,2
15,True,False,False,False,5,15,12.0,91.0,12,2.3,2.0,100,200,12
2,True,False,False,False,8,21,47.0,65.0,7,1.9,0.6,20,120,2
5,False,False,False,False,0,2,21.0,81.0,10,2.3,0.2,20,40,2
15,False,False,False,False,8,15,29.0,60.0,4,1.1,1.0,30,40,2
5,False,False,False,False,8,5,32.0,67.0,5,1.1,0.1,33,66,9
5,False,False,False,False,7,18,40.0,51.0,67,2.0,2.0,7,23,18
15,True,True,False,False,0,8,11.0,81.0,50,1.0,1.0,30,40,2
5,False,False,False,False,4,12,21.0,78.0,17,1.5,1.5,20,40,2
5,False,False,False,False,7,18,23.1,71.0,21,1.0,1.0,12,24,2
3,False,False,False,False,8,2,33.0,33.0,33,1.1,0.5,20,40,2
4,False,False,True,False,8,5,41.0,80.0,18,2.5,1.0,24,52,12
5,False,False,False,False,6,3,31.0,61.0,21,3.0,1.0,50,100,2
5,False,False,True,False,8,6,32.0,77.0,21,2.7,2.5,12,26,9
5,False,False,False,False,2,41,38.0,70.0,29,2.18,2.79,17,41,44
10,False,False,False,False,5,6,21.0,81.0,10,2.0,1.7,40,50,2
12,False,False,False,False,6,18,40.0,51.0,7,2.0,2.0,7,23,18
1,False,False,False,False,6,2,12.0,51.0,21,1.0,1.0,10,20,2
2,False,False,False,False,6,3,21.0,81.0,14,1.12,1.2,6,81,2
5,False,False,False,False,8,6,26.0,80.0,21,2.09,2.81,12,24,2
5,False,False,False,False,0,21,45.0,61.0,21,1.7,1.0,20,120,2
6,False,False,False,False,5,2,6.0,91.0,8,2.1,1.8,20,70,2
10,True,False,False,False,3,3,4.0,85.0,40,1E-05,1.0,40,80,2
1,True,False,False,False,8,13,5.0,91.0,76,2.0,2.2,4,83,9
5,False,False,False,False,5,3,21.0,71.0,3,1.7,1.0,20,40,2
10,False,False,False,False,3,14,63.0,71.0,51,1.5,0.8,22,26,6
5,True,False,False,False,7,5,16.0,78.0,5,1.9,0.5,12,26,9
1,True,False,False,False,0,2,21.0,63.0,8,1.0,1.0,44,140,32
5,False,False,False,False,7,3,26.0,81.0,10,1.0,1.0,20,120,12
1,True,False,True,True,5,8,21.0,85.0,21,1.0,1.0,50,130,2
3,False,False,False,False,0,14,61.0,80.0,20,1.5,1.1,60,120,2
2,False,False,False,False,3,2,61.0,80.0,31,0.9,1.5,60,100,2
5,False,False,False,False,2,11,45.0,75.0,33,1.8,1.5,50,100,2
1,False,False,False,True,0,6,29.0,88.0,21,2.1,2.1,20,160,2
5,True,False,False,False,7,2,5.0,91.0,4,2.0,1.1,10,100,2
30,False,False,False,False,7,5,22.0,71.0,21,2.0,1.0,5,20,2
5,False,False,False,False,0,3,38.0,71.0,9,2.0,2.8,41,24,9
5,False,False,True,False,0,6,21.0,77.0,65,2.4,1.57,12,26,9
3,False,False,False,False,7,16,51.0,56.0,14,0.5,0.5,20,120,2
5,False,False,False,False,0,10,61.0,71.0,21,2.0,0.92,20,40,2
6,False,False,True,False,8,42,41.0,51.0,51,2.0,2.0,21,91,12
5,False,True,False,False,0,35,44.0,57.0,15,2.12,2.256,31,61,2
5,False,False,False,False,2,17,31.0,57.0,120,1.0,1.0,19,81,12
5,False,False,False,False,0,9,21.0,61.0,6,1.0,1.0,24,12,220
